"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","GDP","TOT","MLN_USD","A","2010",62226.6379,
"LTU","GDP","TOT","MLN_USD","A","2011",69205.5214,
"LTU","GDP","TOT","MLN_USD","A","2012",73672.7647,
"LTU","GDP","TOT","MLN_USD","A","2013",78853.6972,
"LTU","GDP","TOT","MLN_USD","A","2014",82617.2732,
"LTU","GDP","TOT","MLN_USD","A","2015",83981.8598,
"LTU","GDP","TOT","MLN_USD","A","2016",86907.2825,
"LTU","GDP","TOT","MLN_USD","A","2017",94052.44,
"LTU","GDP","TOT","MLN_USD","A","2018",98591.7977,
"LTU","GDP","TOT","USD_CAP","A","1995",5924.005185,
"LTU","GDP","TOT","USD_CAP","A","1996",6379.433952,
"LTU","GDP","TOT","USD_CAP","A","1997",7069.8026,
"LTU","GDP","TOT","USD_CAP","A","1998",7763.053794,
"LTU","GDP","TOT","USD_CAP","A","1999",7821.713687,
"LTU","GDP","TOT","USD_CAP","A","2000",8457.726753,
"LTU","GDP","TOT","USD_CAP","A","2001",9451.595725,
"LTU","GDP","TOT","USD_CAP","A","2002",10494.364702,
"LTU","GDP","TOT","USD_CAP","A","2003",12067.749245,
"LTU","GDP","TOT","USD_CAP","A","2004",13031.432976,
"LTU","GDP","TOT","USD_CAP","A","2005",14526.159527,
"LTU","GDP","TOT","USD_CAP","A","2006",16484.558405,
"LTU","GDP","TOT","USD_CAP","A","2007",19095.571569,
"LTU","GDP","TOT","USD_CAP","A","2008",20744.011329,
"LTU","GDP","TOT","USD_CAP","A","2009",18145.907109,
"LTU","GDP","TOT","USD_CAP","A","2010",20090.724029,
"LTU","GDP","TOT","USD_CAP","A","2011",22854.324031,
"LTU","GDP","TOT","USD_CAP","A","2012",24658.086386,
"LTU","GDP","TOT","USD_CAP","A","2013",26660.577618,
"LTU","GDP","TOT","USD_CAP","A","2014",28174.261013,
"LTU","GDP","TOT","USD_CAP","A","2015",28910.313856,
"LTU","GDP","TOT","USD_CAP","A","2016",30299.959291,
"LTU","GDP","TOT","USD_CAP","A","2017",33324.958897,
"LTU","GDP","TOT","USD_CAP","A","2018",35210.051667,
"SAU","GDP","TOT","MLN_USD","A","1990",448031.252,
"SAU","GDP","TOT","MLN_USD","A","1991",532422.1161,
"SAU","GDP","TOT","MLN_USD","A","1992",566273.4545,
"SAU","GDP","TOT","MLN_USD","A","1993",571840.3367,
"SAU","GDP","TOT","MLN_USD","A","1994",587272.8395,
"SAU","GDP","TOT","MLN_USD","A","1995",600792.9854,
"SAU","GDP","TOT","MLN_USD","A","1996",627895.509,
"SAU","GDP","TOT","MLN_USD","A","1997",645691.1792,
"SAU","GDP","TOT","MLN_USD","A","1998",671583.5192,
"SAU","GDP","TOT","MLN_USD","A","1999",656200.5375,
"SAU","GDP","TOT","MLN_USD","A","2000",708886.5072,
"SAU","GDP","TOT","MLN_USD","A","2001",716262.935,
"SAU","GDP","TOT","MLN_USD","A","2002",706755.7792,
"SAU","GDP","TOT","MLN_USD","A","2003",801887.1615,
"SAU","GDP","TOT","MLN_USD","A","2004",889509.7994,
"SAU","GDP","TOT","MLN_USD","A","2005",969306.0367,
"SAU","GDP","TOT","MLN_USD","A","2006",1026943.9508,
"SAU","GDP","TOT","MLN_USD","A","2007",1073748.3882,
"SAU","GDP","TOT","MLN_USD","A","2008",1163234.0375,
"SAU","GDP","TOT","MLN_USD","A","2009",1147932.2398,
"SAU","GDP","TOT","MLN_USD","A","2010",1220509.161,
"SAU","GDP","TOT","MLN_USD","A","2011",1370239.7474,
"SAU","GDP","TOT","MLN_USD","A","2012",1470995.6954,
"SAU","GDP","TOT","MLN_USD","A","2013",1535099.5568,
"SAU","GDP","TOT","MLN_USD","A","2014",1619724.8849,
"SAU","GDP","TOT","MLN_USD","A","2015",1704523.7903,
"SAU","GDP","TOT","MLN_USD","A","2016",1755109.8836,
"SAU","GDP","TOT","MLN_USD","A","2017",1785892.1193,
"SAU","GDP","TOT","MLN_USD","A","2018",1860370.1443,
"SAU","GDP","TOT","USD_CAP","A","1990",27441.436192,
"SAU","GDP","TOT","USD_CAP","A","1991",31564.35343,
"SAU","GDP","TOT","USD_CAP","A","1992",32584.089768,
"SAU","GDP","TOT","USD_CAP","A","1993",32018.384172,
"SAU","GDP","TOT","USD_CAP","A","1994",32071.976028,
"SAU","GDP","TOT","USD_CAP","A","1995",32066.50747,
"SAU","GDP","TOT","USD_CAP","A","1996",32819.849411,
"SAU","GDP","TOT","USD_CAP","A","1997",33102.902433,
"SAU","GDP","TOT","USD_CAP","A","1998",33777.690825,
"SAU","GDP","TOT","USD_CAP","A","1999",32334.059816,
"SAU","GDP","TOT","USD_CAP","A","2000",34139.657854,
"SAU","GDP","TOT","USD_CAP","A","2001",33621.697926,
"SAU","GDP","TOT","USD_CAP","A","2002",32262.660562,
"SAU","GDP","TOT","USD_CAP","A","2003",35550.277205,
"SAU","GDP","TOT","USD_CAP","A","2004",38293.254622,
"SAU","GDP","TOT","USD_CAP","A","2005",40547.145737,
"SAU","GDP","TOT","USD_CAP","A","2006",41782.544317,
"SAU","GDP","TOT","USD_CAP","A","2007",42520.362509,
"SAU","GDP","TOT","USD_CAP","A","2008",44841.924027,
"SAU","GDP","TOT","USD_CAP","A","2009",43055.813973,
"SAU","GDP","TOT","USD_CAP","A","2010",44502.427615,
"SAU","GDP","TOT","USD_CAP","A","2011",48524.639736,
"SAU","GDP","TOT","USD_CAP","A","2012",50573.390658,
"SAU","GDP","TOT","USD_CAP","A","2013",51264.866239,
"SAU","GDP","TOT","USD_CAP","A","2014",52628.245625,
"SAU","GDP","TOT","USD_CAP","A","2015",54013.880037,
"SAU","GDP","TOT","USD_CAP","A","2016",54378.699472,
"EA19","GDP","TOT","MLN_USD","A","1995",6471113.2077,
"EA19","GDP","TOT","MLN_USD","A","1996",6690731.1953,
"EA19","GDP","TOT","MLN_USD","A","1997",6981751.488,
"EA19","GDP","TOT","MLN_USD","A","1998",7329032.7809,
"EA19","GDP","TOT","MLN_USD","A","1999",7630740.4084,
"EA19","GDP","TOT","MLN_USD","A","2000",8131030.2096,
"EA19","GDP","TOT","MLN_USD","A","2001",8541333.5319,
"EA19","GDP","TOT","MLN_USD","A","2002",8919590.19,
"EA19","GDP","TOT","MLN_USD","A","2003",9107291.3253,
"EA19","GDP","TOT","MLN_USD","A","2004",9519154.0797,
"EA19","GDP","TOT","MLN_USD","A","2005",9907187.7719,
"EA19","GDP","TOT","MLN_USD","A","2006",10756620.5478,
"EA19","GDP","TOT","MLN_USD","A","2007",11438706.5934,
"EA19","GDP","TOT","MLN_USD","A","2008",11939898.0562,
"EA19","GDP","TOT","MLN_USD","A","2009",11677879.0819,
"EA19","GDP","TOT","MLN_USD","A","2010",12026211.9553,
"EA19","GDP","TOT","MLN_USD","A","2011",12552104.1542,
"EA19","GDP","TOT","MLN_USD","A","2012",12703473.1941,
"EA19","GDP","TOT","MLN_USD","A","2013",13142285.6246,
"EA19","GDP","TOT","MLN_USD","A","2014",13516628.7735,
"EA19","GDP","TOT","MLN_USD","A","2015",13928596.7357,
"EA19","GDP","TOT","MLN_USD","A","2016",14534461.6334,
"EA19","GDP","TOT","MLN_USD","A","2017",15360211.0032,
"EA19","GDP","TOT","MLN_USD","A","2018",15769682.6111,
"EA19","GDP","TOT","USD_CAP","A","1995",20439.695025,
"EA19","GDP","TOT","USD_CAP","A","1996",21084.772431,
"EA19","GDP","TOT","USD_CAP","A","1997",21955.396584,
"EA19","GDP","TOT","USD_CAP","A","1998",23004.36597,
"EA19","GDP","TOT","USD_CAP","A","1999",23898.057189,
"EA19","GDP","TOT","USD_CAP","A","2000",25385.618902,
"EA19","GDP","TOT","USD_CAP","A","2001",26577.718823,
"EA19","GDP","TOT","USD_CAP","A","2002",27616.709503,
"EA19","GDP","TOT","USD_CAP","A","2003",28045.544972,
"EA19","GDP","TOT","USD_CAP","A","2004",29160.889547,
"EA19","GDP","TOT","USD_CAP","A","2005",30186.864472,
"EA19","GDP","TOT","USD_CAP","A","2006",32627.570997,
"EA19","GDP","TOT","USD_CAP","A","2007",34511.399258,
"EA19","GDP","TOT","USD_CAP","A","2008",35844.72869,
"EA19","GDP","TOT","USD_CAP","A","2009",34946.934586,
"EA19","GDP","TOT","USD_CAP","A","2010",35906.116434,
"EA19","GDP","TOT","USD_CAP","A","2011",37384.111338,
"EA19","GDP","TOT","USD_CAP","A","2012",37737.397637,
"EA19","GDP","TOT","USD_CAP","A","2013",38956.145121,
"EA19","GDP","TOT","USD_CAP","A","2014",39977.598956,
"EA19","GDP","TOT","USD_CAP","A","2015",41073.35197,
"EA19","GDP","TOT","USD_CAP","A","2016",42723.885268,
"EA19","GDP","TOT","USD_CAP","A","2017",45052.594939,
"EA19","GDP","TOT","USD_CAP","A","2018",46144.793625,
"ARG","GDP","TOT","MLN_USD","A","2004",482221.8635,
"ARG","GDP","TOT","MLN_USD","A","2005",541392.354,
"ARG","GDP","TOT","MLN_USD","A","2006",602383.4919,
"ARG","GDP","TOT","MLN_USD","A","2007",674119.6017,
"ARG","GDP","TOT","MLN_USD","A","2008",715230.3322,
"ARG","GDP","TOT","MLN_USD","A","2009",678009.4763,
"ARG","GDP","TOT","MLN_USD","A","2010",755779.9706,
"ARG","GDP","TOT","MLN_USD","A","2011",817697.5348,
"ARG","GDP","TOT","MLN_USD","A","2012",824212.3259,
"ARG","GDP","TOT","MLN_USD","A","2013",857668.5632,
"ARG","GDP","TOT","MLN_USD","A","2014",851124.2585,
"ARG","GDP","TOT","MLN_USD","A","2015",883851.7737,
"ARG","GDP","TOT","MLN_USD","A","2016",883043.4204,
"ARG","GDP","TOT","MLN_USD","A","2017",927767.9736,
"ARG","GDP","TOT","MLN_USD","A","2018",926977.0848,
"ARG","GDP","TOT","USD_CAP","A","2004",12615.022851,
"ARG","GDP","TOT","USD_CAP","A","2005",14028.616138,
"ARG","GDP","TOT","USD_CAP","A","2006",15457.224395,
"ARG","GDP","TOT","USD_CAP","A","2007",17128.763128,
"ARG","GDP","TOT","USD_CAP","A","2008",17995.026725,
"ARG","GDP","TOT","USD_CAP","A","2009",16893.643204,
"ARG","GDP","TOT","USD_CAP","A","2010",18529.262941,
"ARG","GDP","TOT","USD_CAP","A","2011",19817.45048,
"ARG","GDP","TOT","USD_CAP","A","2012",19749.526124,
"ARG","GDP","TOT","USD_CAP","A","2013",20322.486178,
"ARG","GDP","TOT","USD_CAP","A","2014",19946.90021,
"ARG","GDP","TOT","USD_CAP","A","2015",20491.803544,
"ARG","GDP","TOT","USD_CAP","A","2016",20257.764751,
"ARG","GDP","TOT","USD_CAP","A","2017",21064.180459,
"CRI","GDP","TOT","MLN_USD","A","1991",16539.1378,
"CRI","GDP","TOT","MLN_USD","A","1992",18465.5872,
"CRI","GDP","TOT","MLN_USD","A","1993",20241.3722,
"CRI","GDP","TOT","MLN_USD","A","1994",21596.2597,
"CRI","GDP","TOT","MLN_USD","A","1995",22951.6467,
"CRI","GDP","TOT","MLN_USD","A","1996",23647.8237,
"CRI","GDP","TOT","MLN_USD","A","1997",25391.1684,
"CRI","GDP","TOT","MLN_USD","A","1998",27451.4384,
"CRI","GDP","TOT","MLN_USD","A","1999",28969.7675,
"CRI","GDP","TOT","MLN_USD","A","2000",30735.4843,
"CRI","GDP","TOT","MLN_USD","A","2001",32533.177,
"CRI","GDP","TOT","MLN_USD","A","2002",34119.9535,
"CRI","GDP","TOT","MLN_USD","A","2003",36281.2437,
"CRI","GDP","TOT","MLN_USD","A","2004",38895.5034,
"CRI","GDP","TOT","MLN_USD","A","2005",41701.0602,
"CRI","GDP","TOT","MLN_USD","A","2006",46093.1667,
"CRI","GDP","TOT","MLN_USD","A","2007",51184.8982,
"CRI","GDP","TOT","MLN_USD","A","2008",54615.5238,
"CRI","GDP","TOT","MLN_USD","A","2009",54496.1975,
"CRI","GDP","TOT","MLN_USD","A","2010",57893.3231,
"CRI","GDP","TOT","MLN_USD","A","2011",61633.6108,
"CRI","GDP","TOT","MLN_USD","A","2012",65779.9091,
"CRI","GDP","TOT","MLN_USD","A","2013",68358.9285,
"CRI","GDP","TOT","MLN_USD","A","2014",72031.9233,
"CRI","GDP","TOT","MLN_USD","A","2015",75457.4359,
"CRI","GDP","TOT","MLN_USD","A","2016",79832.4327,
"CRI","GDP","TOT","MLN_USD","A","2017",84500.5566,"E"
"CRI","GDP","TOT","USD_CAP","A","1991",5336.343602,
"CRI","GDP","TOT","USD_CAP","A","1992",5827.65805,
"CRI","GDP","TOT","USD_CAP","A","1993",6250.047391,
"CRI","GDP","TOT","USD_CAP","A","1994",6478.128394,
"CRI","GDP","TOT","USD_CAP","A","1995",6690.088578,
"CRI","GDP","TOT","USD_CAP","A","1996",6722.279692,
"CRI","GDP","TOT","USD_CAP","A","1997",7033.950447,
"CRI","GDP","TOT","USD_CAP","A","1998",7424.679542,
"CRI","GDP","TOT","USD_CAP","A","1999",7649.647925,
"CRI","GDP","TOT","USD_CAP","A","2000",7942.33039,
"CRI","GDP","TOT","USD_CAP","A","2001",8229.90926,
"CRI","GDP","TOT","USD_CAP","A","2002",8480.331804,
"CRI","GDP","TOT","USD_CAP","A","2003",8888.359539,
"CRI","GDP","TOT","USD_CAP","A","2004",9377.668722,
"CRI","GDP","TOT","USD_CAP","A","2005",9895.269471,
"CRI","GDP","TOT","USD_CAP","A","2006",10767.00136,
"CRI","GDP","TOT","USD_CAP","A","2007",11792.03272,
"CRI","GDP","TOT","USD_CAP","A","2008",12404.795573,
"CRI","GDP","TOT","USD_CAP","A","2009",12191.183061,
"CRI","GDP","TOT","USD_CAP","A","2010",12733.115036,
"CRI","GDP","TOT","USD_CAP","A","2011",13428.85735,
"CRI","GDP","TOT","USD_CAP","A","2012",14144.645892,
"CRI","GDP","TOT","USD_CAP","A","2013",14512.483717,
"CRI","GDP","TOT","USD_CAP","A","2014",15098.949309,
"CRI","GDP","TOT","USD_CAP","A","2015",15623.777569,
"CRI","GDP","TOT","USD_CAP","A","2016",16332.4101,
"CRI","GDP","TOT","USD_CAP","A","2017",17088.759266,"E"
"BGR","GDP","TOT","MLN_USD","A","1995",64592.2181,
"BGR","GDP","TOT","MLN_USD","A","1996",56694.8046,
"BGR","GDP","TOT","MLN_USD","A","1997",47351.6325,
"BGR","GDP","TOT","MLN_USD","A","1998",50706.4591,
"BGR","GDP","TOT","MLN_USD","A","1999",47351.9054,
"BGR","GDP","TOT","MLN_USD","A","2000",52108.2608,
"BGR","GDP","TOT","MLN_USD","A","2001",55334.4062,
"BGR","GDP","TOT","MLN_USD","A","2002",60553.089,
"BGR","GDP","TOT","MLN_USD","A","2003",64870.9733,
"BGR","GDP","TOT","MLN_USD","A","2004",70399.4067,
"BGR","GDP","TOT","MLN_USD","A","2005",78207.6986,
"BGR","GDP","TOT","MLN_USD","A","2006",85994.4489,
"BGR","GDP","TOT","MLN_USD","A","2007",96587.2715,
"BGR","GDP","TOT","MLN_USD","A","2008",107360.167,
"BGR","GDP","TOT","MLN_USD","A","2009",105310.2248,
"BGR","GDP","TOT","MLN_USD","A","2010",110445.9535,
"BGR","GDP","TOT","MLN_USD","A","2011",115193.3673,
"BGR","GDP","TOT","MLN_USD","A","2012",118415.9404,
"BGR","GDP","TOT","MLN_USD","A","2013",120389.8475,
"BGR","GDP","TOT","MLN_USD","A","2014",126666.8371,
"BGR","GDP","TOT","MLN_USD","A","2015",130542.1786,
"BGR","GDP","TOT","MLN_USD","A","2016",138995.0651,
"BGR","GDP","TOT","MLN_USD","A","2017",148228.6263,
"BGR","GDP","TOT","MLN_USD","A","2018",154255.3824,"P"
"BGR","GDP","TOT","USD_CAP","A","1995",7683.999914,
"BGR","GDP","TOT","USD_CAP","A","1996",6779.383505,
"BGR","GDP","TOT","USD_CAP","A","1997",5696.733052,
"BGR","GDP","TOT","USD_CAP","A","1998",6141.186066,
"BGR","GDP","TOT","USD_CAP","A","1999",5767.150637,
"BGR","GDP","TOT","USD_CAP","A","2000",6377.865827,
"BGR","GDP","TOT","USD_CAP","A","2001",6992.582007,
"BGR","GDP","TOT","USD_CAP","A","2002",7695.241896,
"BGR","GDP","TOT","USD_CAP","A","2003",8291.749298,
"BGR","GDP","TOT","USD_CAP","A","2004",9047.416787,
"BGR","GDP","TOT","USD_CAP","A","2005",10104.484372,
"BGR","GDP","TOT","USD_CAP","A","2006",11169.531819,
"BGR","GDP","TOT","USD_CAP","A","2007",12609.692869,
"BGR","GDP","TOT","USD_CAP","A","2008",14082.98625,
"BGR","GDP","TOT","USD_CAP","A","2009",13883.771394,
"BGR","GDP","TOT","USD_CAP","A","2010",14659.107643,
"BGR","GDP","TOT","USD_CAP","A","2011",15676.13304,
"BGR","GDP","TOT","USD_CAP","A","2012",16208.288489,
"BGR","GDP","TOT","USD_CAP","A","2013",16570.948636,
"BGR","GDP","TOT","USD_CAP","A","2014",17534.319526,
"BGR","GDP","TOT","USD_CAP","A","2015",18186.450576,
"BGR","GDP","TOT","USD_CAP","A","2016",19500.357176,
"BGR","GDP","TOT","USD_CAP","A","2017",20948.240107,
"BGR","GDP","TOT","USD_CAP","A","2018",21884.380498,"P"
"HRV","GDP","TOT","MLN_USD","A","1995",36731.8342,
"HRV","GDP","TOT","MLN_USD","A","1996",39524.9717,
"HRV","GDP","TOT","MLN_USD","A","1997",42858.4803,
"HRV","GDP","TOT","MLN_USD","A","1998",44286.5375,
"HRV","GDP","TOT","MLN_USD","A","1999",44395.3944,
"HRV","GDP","TOT","MLN_USD","A","2000",47601.2454,
"HRV","GDP","TOT","MLN_USD","A","2001",50170.1242,
"HRV","GDP","TOT","MLN_USD","A","2002",54519.3746,
"HRV","GDP","TOT","MLN_USD","A","2003",58279.7908,
"HRV","GDP","TOT","MLN_USD","A","2004",62457.9153,
"HRV","GDP","TOT","MLN_USD","A","2005",65904.2225,
"HRV","GDP","TOT","MLN_USD","A","2006",75073.8669,
"HRV","GDP","TOT","MLN_USD","A","2007",83340.2427,
"HRV","GDP","TOT","MLN_USD","A","2008",89802.0305,
"HRV","GDP","TOT","MLN_USD","A","2009",86253.552,
"HRV","GDP","TOT","MLN_USD","A","2010",84965.6998,
"HRV","GDP","TOT","MLN_USD","A","2011",88859.4888,
"HRV","GDP","TOT","MLN_USD","A","2012",90287.2262,
"HRV","GDP","TOT","MLN_USD","A","2013",92803.8448,
"HRV","GDP","TOT","MLN_USD","A","2014",93571.4326,
"HRV","GDP","TOT","MLN_USD","A","2015",96717.1612,
"HRV","GDP","TOT","MLN_USD","A","2016",102373.7342,
"HRV","GDP","TOT","MLN_USD","A","2017",108457.1419,
"HRV","GDP","TOT","MLN_USD","A","2018",112477.8778,
"HRV","GDP","TOT","USD_CAP","A","1995",8249.413655,
"HRV","GDP","TOT","USD_CAP","A","1996",9177.61791,
"HRV","GDP","TOT","USD_CAP","A","1997",10063.794488,
"HRV","GDP","TOT","USD_CAP","A","1998",10485.296588,
"HRV","GDP","TOT","USD_CAP","A","1999",10033.62844,
"HRV","GDP","TOT","USD_CAP","A","2000",11075.935049,
"HRV","GDP","TOT","USD_CAP","A","2001",11666.249852,
"HRV","GDP","TOT","USD_CAP","A","2002",12662.907225,
"HRV","GDP","TOT","USD_CAP","A","2003",13535.954729,
"HRV","GDP","TOT","USD_CAP","A","2004",14497.137336,
"HRV","GDP","TOT","USD_CAP","A","2005",15285.066185,
"HRV","GDP","TOT","USD_CAP","A","2006",17406.380464,
"HRV","GDP","TOT","USD_CAP","A","2007",19324.160154,
"HRV","GDP","TOT","USD_CAP","A","2008",20831.477402,
"HRV","GDP","TOT","USD_CAP","A","2009",20029.519856,
"HRV","GDP","TOT","USD_CAP","A","2010",19776.242676,
"HRV","GDP","TOT","USD_CAP","A","2011",20747.405605,
"HRV","GDP","TOT","USD_CAP","A","2012",21149.195358,
"HRV","GDP","TOT","USD_CAP","A","2013",21813.233287,
"HRV","GDP","TOT","USD_CAP","A","2014",22089.24741,
"HRV","GDP","TOT","USD_CAP","A","2015",22984.157225,
"HRV","GDP","TOT","USD_CAP","A","2016",24535.693664,
"HRV","GDP","TOT","USD_CAP","A","2017",26261.743927,
"CYP","GDP","TOT","MLN_USD","A","1995",11110.0119,
"CYP","GDP","TOT","MLN_USD","A","1996",11439.2321,
"CYP","GDP","TOT","MLN_USD","A","1997",11925.343,
"CYP","GDP","TOT","MLN_USD","A","1998",12737.7376,
"CYP","GDP","TOT","MLN_USD","A","1999",13501.9593,
"CYP","GDP","TOT","MLN_USD","A","2000",14776.7981,
"CYP","GDP","TOT","MLN_USD","A","2001",16045.2874,
"CYP","GDP","TOT","MLN_USD","A","2002",16716.2393,
"CYP","GDP","TOT","MLN_USD","A","2003",17421.0832,
"CYP","GDP","TOT","MLN_USD","A","2004",18870.0376,
"CYP","GDP","TOT","MLN_USD","A","2005",20504.1767,
"CYP","GDP","TOT","MLN_USD","A","2006",22517.194,
"CYP","GDP","TOT","MLN_USD","A","2007",25200.0759,
"CYP","GDP","TOT","MLN_USD","A","2008",27393.6188,
"CYP","GDP","TOT","MLN_USD","A","2009",27382.894,
"CYP","GDP","TOT","MLN_USD","A","2010",27562.984,
"CYP","GDP","TOT","MLN_USD","A","2011",28242.7407,
"CYP","GDP","TOT","MLN_USD","A","2012",27572.5722,
"CYP","GDP","TOT","MLN_USD","A","2013",26393.1879,
"CYP","GDP","TOT","MLN_USD","A","2014",25907.989,
"CYP","GDP","TOT","MLN_USD","A","2015",26767.7832,
"CYP","GDP","TOT","MLN_USD","A","2016",28682.6219,
"CYP","GDP","TOT","MLN_USD","A","2017",31076.4909,"P"
"CYP","GDP","TOT","MLN_USD","A","2018",32864.199,"P"
"CYP","GDP","TOT","USD_CAP","A","1995",17070.003724,
"CYP","GDP","TOT","USD_CAP","A","1996",17298.097876,
"CYP","GDP","TOT","USD_CAP","A","1997",17779.117378,
"CYP","GDP","TOT","USD_CAP","A","1998",18758.173286,
"CYP","GDP","TOT","USD_CAP","A","1999",19662.09309,
"CYP","GDP","TOT","USD_CAP","A","2000",21292.216275,
"CYP","GDP","TOT","USD_CAP","A","2001",22872.825914,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.938767,
"CYP","GDP","TOT","USD_CAP","A","2003",24252.994015,
"CYP","GDP","TOT","USD_CAP","A","2004",25921.093495,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.122833,
"CYP","GDP","TOT","USD_CAP","A","2006",29984.365463,
"CYP","GDP","TOT","USD_CAP","A","2007",32850.047054,
"CYP","GDP","TOT","USD_CAP","A","2008",34823.953501,
"CYP","GDP","TOT","USD_CAP","A","2009",33888.252387,
"CYP","GDP","TOT","USD_CAP","A","2010",33230.614907,
"CYP","GDP","TOT","USD_CAP","A","2011",33192.350891,
"CYP","GDP","TOT","USD_CAP","A","2012",31914.749424,
"CYP","GDP","TOT","USD_CAP","A","2013",30620.714312,
"CYP","GDP","TOT","USD_CAP","A","2014",30390.460295,
"CYP","GDP","TOT","USD_CAP","A","2015",31578.312812,
"CYP","GDP","TOT","USD_CAP","A","2016",33682.424071,
"CYP","GDP","TOT","USD_CAP","A","2017",36155.67646,"P"
"CYP","GDP","TOT","USD_CAP","A","2018",37803.793873,"P"
"MLT","GDP","TOT","MLN_USD","A","1995",5239.6748,
"MLT","GDP","TOT","MLN_USD","A","1996",5538.6878,
"MLT","GDP","TOT","MLN_USD","A","1997",5902.2285,
"MLT","GDP","TOT","MLN_USD","A","1998",6194.9704,
"MLT","GDP","TOT","MLN_USD","A","1999",6520.5525,
"MLT","GDP","TOT","MLN_USD","A","2000",7132.8817,
"MLT","GDP","TOT","MLN_USD","A","2001",7239.2508,
"MLT","GDP","TOT","MLN_USD","A","2002",7754.9087,
"MLT","GDP","TOT","MLN_USD","A","2003",8283.1078,
"MLT","GDP","TOT","MLN_USD","A","2004",8561.4991,
"MLT","GDP","TOT","MLN_USD","A","2005",8990.8343,
"MLT","GDP","TOT","MLN_USD","A","2006",9412.9236,
"MLT","GDP","TOT","MLN_USD","A","2007",10124.7198,
"MLT","GDP","TOT","MLN_USD","A","2008",10722.8428,
"MLT","GDP","TOT","MLN_USD","A","2009",10782.0332,
"MLT","GDP","TOT","MLN_USD","A","2010",11527.0251,
"MLT","GDP","TOT","MLN_USD","A","2011",11899.3581,
"MLT","GDP","TOT","MLN_USD","A","2012",12364.4777,
"MLT","GDP","TOT","MLN_USD","A","2013",13239.0995,
"MLT","GDP","TOT","MLN_USD","A","2014",14510.3796,
"MLT","GDP","TOT","MLN_USD","A","2015",16108.9092,
"MLT","GDP","TOT","MLN_USD","A","2016",17461.943,
"MLT","GDP","TOT","MLN_USD","A","2017",19426.7992,
"MLT","GDP","TOT","MLN_USD","A","2018",20589.2785,
"MLT","GDP","TOT","USD_CAP","A","1995",13869.480656,
"MLT","GDP","TOT","USD_CAP","A","1996",14575.561271,
"MLT","GDP","TOT","USD_CAP","A","1997",15419.073132,
"MLT","GDP","TOT","USD_CAP","A","1998",16079.586982,
"MLT","GDP","TOT","USD_CAP","A","1999",16827.91622,
"MLT","GDP","TOT","USD_CAP","A","2000",18291.222378,
"MLT","GDP","TOT","USD_CAP","A","2001",18416.045434,
"MLT","GDP","TOT","USD_CAP","A","2002",19586.404199,
"MLT","GDP","TOT","USD_CAP","A","2003",20782.24364,
"MLT","GDP","TOT","USD_CAP","A","2004",21341.856268,
"MLT","GDP","TOT","USD_CAP","A","2005",22265.719116,
"MLT","GDP","TOT","USD_CAP","A","2006",23227.410451,
"MLT","GDP","TOT","USD_CAP","A","2007",24892.495898,
"MLT","GDP","TOT","USD_CAP","A","2008",26193.230358,
"MLT","GDP","TOT","USD_CAP","A","2009",26141.314851,
"MLT","GDP","TOT","USD_CAP","A","2010",27811.504613,
"MLT","GDP","TOT","USD_CAP","A","2011",28585.575738,
"MLT","GDP","TOT","USD_CAP","A","2012",29434.899196,
"MLT","GDP","TOT","USD_CAP","A","2013",31072.386018,
"MLT","GDP","TOT","USD_CAP","A","2014",33366.32234,
"MLT","GDP","TOT","USD_CAP","A","2015",36171.79323,
"MLT","GDP","TOT","USD_CAP","A","2016",38321.425212,
"MLT","GDP","TOT","USD_CAP","A","2017",41466.381246,
"MLT","GDP","TOT","USD_CAP","A","2018",42710.098443,
"PER","GDP","TOT","MLN_USD","A","2007",230555.1967,
"PER","GDP","TOT","MLN_USD","A","2008",256532.3318,
